order_amount,currency,billing_country,shipping_country,country_mismatch,customer_total_orders,customer_refund_rate,customer_dispute_rate,device_reuse_count,ip_reuse_count,order_velocity_24h,refund_reason,days_since_purchase,delivery_confirmed,item_category,is_abuse
171.89,AUD,BR,FR,1,11,0.0308,0.0077,1,0,3,not_as_described,7,True,home,1
5.05,CAD,AU,NG,1,5,0.0457,0.0312,5,1,1,other,13,True,home,0
89.71,GBP,GB,IN,1,4,0.2309,0.0168,1,0,2,not_as_described,19,True,sports,0
514.64,AUD,NG,NG,0,7,0.0592,0.0126,2,1,2,wrong_item,17,True,food,0
36.99,USD,BR,NG,1,5,0.0802,0.015,1,0,2,not_as_described,15,True,electronics,0
114.32,EUR,DE,GB,1,6,0.1255,0.0003,2,0,1,wrong_item,10,True,electronics,0
466.1,GBP,FR,DE,1,10,0.1568,0.0437,1,1,0,damaged,19,True,beauty,0
74.33,GBP,US,DE,1,5,0.0342,0.0074,3,1,0,not_as_described,14,True,food,0
136.68,CAD,FR,FR,0,12,0.034,0.0178,3,1,1,wrong_item,12,True,beauty,0
454.87,AUD,AU,DE,1,6,0.043,0.0055,1,1,3,wrong_item,15,True,food,0
74.0,AUD,NG,IN,1,13,0.1499,0.0284,3,1,0,wrong_item,13,True,clothing,0
42.56,EUR,DE,CN,1,5,0.116,0.0032,2,3,0,damaged,13,True,home,0
37.97,USD,NG,GB,1,12,0.0366,0.0048,1,1,1,other,12,True,sports,0
94.03,EUR,DE,AU,1,7,0.0779,0.0094,2,2,3,damaged,17,True,sports,0
67.33,GBP,AU,NG,1,9,0.0892,0.0059,3,0,1,changed_mind,14,True,electronics,0
42.69,USD,IN,FR,1,10,0.2139,0.0091,2,1,0,changed_mind,12,True,clothing,0
1657.99,USD,NG,IN,1,5,0.0087,0.0857,1,0,2,wrong_item,21,True,home,0
34.12,USD,BR,US,1,3,0.0926,0.0103,2,1,0,other,18,True,home,0
10.06,AUD,GB,IN,1,9,0.144,0.0279,0,2,2,damaged,12,True,food,0
164.77,GBP,AU,GB,1,12,0.1128,0.0169,2,2,1,other,16,True,clothing,0
83.55,EUR,DE,US,1,9,0.0271,0.0185,4,2,2,damaged,12,True,beauty,0
25.8,AUD,AU,DE,1,9,0.0126,0.008,2,4,1,other,19,True,food,0
27.97,EUR,NG,IN,1,7,0.072,0.0601,0,1,1,damaged,9,True,clothing,0
32.3,EUR,CN,CA,1,8,0.0984,0.0228,2,1,2,wrong_item,17,True,electronics,0
11.79,CAD,AU,CN,1,7,0.1357,0.0074,4,1,2,changed_mind,13,True,beauty,0
48.5,GBP,CN,AU,1,10,0.0345,0.004,2,0,0,wrong_item,14,False,beauty,0
44.11,CAD,DE,IN,1,8,0.1745,0.0003,1,2,0,changed_mind,12,True,home,0
159.52,GBP,AU,DE,1,9,0.1197,0.0048,3,1,2,damaged,9,True,food,0
383.7,USD,CN,NG,1,8,0.0094,0.0274,3,2,3,other,10,True,food,0
107.65,USD,NG,AU,1,9,0.07,0.0085,2,0,2,not_as_described,17,True,electronics,0
36.95,USD,DE,FR,1,7,0.0475,0.0184,2,0,0,wrong_item,20,True,beauty,0
29.87,USD,AU,AU,0,3,0.0488,0.0197,1,2,1,damaged,7,True,home,0
194.28,CAD,DE,US,1,11,0.0255,0.0247,2,2,5,damaged,13,True,sports,0
56.81,EUR,US,DE,1,15,0.0837,0.0411,2,1,0,changed_mind,11,False,beauty,0
40.77,GBP,FR,CN,1,8,0.1259,0.0056,1,0,1,not_as_described,9,True,clothing,0
9.9,EUR,IN,GB,1,10,0.1311,0.0531,0,1,2,not_as_described,7,True,clothing,0
110.73,EUR,CA,US,1,4,0.0242,0.0214,1,3,0,other,9,True,food,0
76.36,EUR,NG,NG,0,12,0.2868,0.0081,0,0,1,not_as_described,18,True,clothing,1
101.15,EUR,CN,DE,1,9,0.1259,0.0094,0,1,1,not_as_described,11,True,clothing,0
23.26,GBP,CA,IN,1,6,0.0526,0.0009,1,0,1,changed_mind,19,True,food,0
106.48,EUR,CA,US,1,8,0.1916,0.0052,1,1,2,not_as_described,13,True,beauty,0
86.62,USD,CA,IN,1,2,0.1148,0.0062,4,1,2,other,15,True,home,0
46.95,GBP,GB,GB,0,7,0.2483,0.0114,2,1,3,damaged,13,True,beauty,0
40.75,USD,IN,NG,1,12,0.0535,0.0202,8,1,1,not_as_described,17,True,home,0
56.87,GBP,IN,CN,1,5,0.027,0.0136,3,3,0,changed_mind,14,True,home,0
154.87,USD,BR,GB,1,7,0.104,0.0157,3,3,3,other,11,True,food,0
32.92,CAD,US,US,0,6,0.048,0.0297,0,1,0,other,9,True,home,0
35.66,GBP,DE,NG,1,7,0.1027,0.0047,4,0,4,not_as_described,12,True,food,0
31.28,AUD,AU,US,1,9,0.0314,0.0125,1,2,1,changed_mind,11,False,beauty,0
357.41,CAD,CN,CN,0,9,0.1204,0.0086,1,1,0,wrong_item,20,True,sports,0
12.45,CAD,NG,CN,1,13,0.133,0.0033,2,2,1,changed_mind,13,True,sports,0
52.9,GBP,CN,US,1,7,0.076,0.0161,1,0,3,wrong_item,15,True,electronics,0
39.06,AUD,DE,BR,1,4,0.067,0.0075,1,0,7,not_as_described,15,True,beauty,0
13.81,CAD,DE,CA,1,9,0.0888,0.0013,3,4,2,other,11,True,beauty,1
51.99,AUD,NG,AU,1,7,0.0756,0.0133,2,1,2,wrong_item,13,False,home,0
2.08,USD,GB,BR,1,8,0.0319,0.0639,0,0,2,wrong_item,10,True,food,0
17.96,EUR,CA,DE,1,8,0.1333,0.0102,0,0,1,not_as_described,13,True,home,0
18.78,AUD,GB,GB,0,8,0.082,0.0053,1,1,3,not_as_described,12,True,home,0
26.77,EUR,NG,FR,1,13,0.0258,0.0058,8,2,0,wrong_item,22,True,home,0
52.07,GBP,GB,CA,1,10,0.1417,0.0039,0,2,0,other,18,True,food,0
59.62,CAD,NG,DE,1,7,0.0251,0.0371,3,0,2,damaged,17,True,beauty,0
24.72,CAD,CN,GB,1,7,0.0327,0.0614,3,2,2,not_as_described,13,True,beauty,0
462.43,GBP,FR,FR,0,6,0.1184,0.0041,4,0,1,wrong_item,11,True,clothing,0
11.7,USD,FR,GB,1,9,0.1074,0.0139,3,2,4,not_as_described,13,True,sports,0
290.69,CAD,BR,BR,0,5,0.175,0.001,2,1,1,not_as_described,19,True,sports,0
223.9,EUR,CA,GB,1,6,0.1105,0.0296,1,0,1,other,12,False,clothing,0
37.51,CAD,US,IN,1,5,0.186,0.0228,2,2,2,other,14,True,beauty,0
137.56,GBP,NG,IN,1,6,0.0821,0.0259,2,0,1,changed_mind,11,False,electronics,0
26.31,AUD,NG,IN,1,13,0.0355,0.0162,2,5,0,other,19,True,electronics,0
169.15,AUD,CA,IN,1,6,0.2504,0.0061,1,1,2,not_as_described,10,True,clothing,0
40.56,GBP,CA,NG,1,6,0.0763,0.0044,2,1,1,damaged,15,True,sports,0
32.96,EUR,BR,IN,1,10,0.1258,0.0071,3,0,3,damaged,15,True,sports,0
57.32,GBP,FR,BR,1,7,0.1368,0.0007,3,0,3,not_as_described,12,True,sports,0
13.4,USD,IN,NG,1,8,0.0116,0.0038,3,2,4,damaged,7,True,electronics,0
53.33,AUD,US,GB,1,10,0.0361,0.0013,2,1,2,changed_mind,16,True,home,0
98.39,AUD,DE,NG,1,8,0.0399,0.0016,1,0,0,other,16,True,home,0
34.18,GBP,NG,IN,1,9,0.0037,0.0047,3,2,2,damaged,12,True,home,0
364.77,CAD,FR,US,1,9,0.1073,0.0097,2,0,1,damaged,16,True,electronics,0
17.2,CAD,CA,FR,1,10,0.113,0.0095,0,2,2,not_as_described,11,True,clothing,0
22.1,AUD,CA,AU,1,7,0.1111,0.0199,2,2,1,changed_mind,14,True,home,0
78.83,EUR,GB,NG,1,3,0.0789,0.044,2,2,0,damaged,16,True,electronics,0
27.38,USD,NG,US,1,5,0.0691,0.0233,2,1,0,other,22,True,beauty,0
18.62,EUR,DE,BR,1,7,0.0975,0.0717,0,0,1,changed_mind,8,True,home,0
33.59,GBP,FR,IN,1,8,0.152,0.0038,2,1,1,changed_mind,10,True,electronics,0
85.37,AUD,CN,AU,1,12,0.0644,0.0065,1,1,1,wrong_item,13,True,food,0
214.77,CAD,US,BR,1,7,0.1485,0.0068,0,0,1,other,17,False,clothing,0
88.97,EUR,FR,IN,1,8,0.0236,0.0133,3,0,0,damaged,19,True,electronics,0
8.54,AUD,AU,US,1,12,0.0529,0.0738,3,0,1,changed_mind,14,True,sports,0
32.42,CAD,AU,DE,1,8,0.0356,0.0428,0,2,1,wrong_item,19,True,sports,0
30.06,CAD,CA,IN,1,8,0.1409,0.0048,1,1,2,not_as_described,17,False,home,0
71.12,EUR,US,AU,1,14,0.1305,0.0373,2,0,1,damaged,14,True,beauty,0
59.87,GBP,GB,CA,1,12,0.0452,0.0066,3,2,2,other,19,True,electronics,0
81.84,CAD,CA,CN,1,7,0.1561,0.0047,1,0,2,other,17,True,home,0
24.11,AUD,US,BR,1,8,0.0601,0.0127,1,1,1,damaged,17,True,sports,0
107.49,USD,CA,NG,1,0,0.1487,0.0183,1,0,0,other,19,True,sports,0
198.24,GBP,IN,GB,1,11,0.1796,0.0303,2,1,2,other,9,True,electronics,0
38.66,USD,CA,DE,1,11,0.0428,0.0051,3,1,3,damaged,19,True,clothing,0
177.11,EUR,GB,NG,1,8,0.0544,0.0032,2,1,1,other,12,True,beauty,0
47.52,USD,NG,BR,1,7,0.018,0.034,1,1,3,other,13,True,food,0
86.03,USD,GB,AU,1,9,0.2596,0.0337,2,1,2,damaged,19,True,sports,1
189.1,GBP,FR,AU,1,13,0.0091,0.0139,0,1,1,other,12,True,home,0
83.28,EUR,CA,DE,1,9,0.1017,0.0806,1,0,1,damaged,13,False,food,0
405.42,GBP,NG,DE,1,8,0.0661,0.0396,2,0,1,changed_mind,14,True,sports,0
13.25,AUD,AU,GB,1,7,0.0814,0.0397,2,0,0,changed_mind,14,True,electronics,0
24.35,GBP,IN,US,1,10,0.0231,0.0232,1,2,0,not_as_described,13,True,clothing,0
24.96,GBP,AU,AU,0,13,0.1832,0.0077,1,1,1,damaged,17,True,home,0
31.01,USD,DE,CN,1,9,0.0265,0.0022,2,0,3,damaged,12,True,food,0
153.87,CAD,CA,GB,1,8,0.0356,0.0191,5,1,3,wrong_item,7,True,home,0
79.14,EUR,GB,FR,1,4,0.0303,0.029,5,1,0,not_as_described,18,True,food,0
72.19,CAD,AU,NG,1,8,0.3149,0.0111,2,1,1,changed_mind,17,False,home,0
29.53,USD,FR,CA,1,4,0.0967,0.0047,4,1,1,wrong_item,14,True,food,0
185.21,USD,CA,BR,1,8,0.1026,0.0403,1,1,1,other,16,True,home,0
96.79,GBP,IN,FR,1,7,0.1566,0.0236,0,3,0,other,13,True,sports,0
22.04,USD,IN,US,1,5,0.0192,0.0026,2,0,0,wrong_item,13,False,clothing,0
5.82,USD,US,BR,1,12,0.0596,0.0229,1,1,2,wrong_item,9,True,home,0
154.76,AUD,CN,FR,1,7,0.1149,0.0438,0,0,1,wrong_item,14,True,electronics,0
88.92,GBP,AU,GB,1,9,0.106,0.0191,2,2,2,damaged,15,False,electronics,0
24.46,GBP,CA,IN,1,13,0.0265,0.0521,1,2,0,changed_mind,14,True,beauty,0
38.42,AUD,GB,BR,1,6,0.1453,0.0264,2,2,2,wrong_item,11,False,electronics,0
78.81,GBP,AU,CN,1,9,0.0337,0.0184,2,1,3,damaged,17,True,beauty,0
43.44,AUD,AU,GB,1,10,0.0871,0.0175,2,2,1,damaged,13,True,home,0
717.87,USD,CA,IN,1,8,0.0892,0.0036,3,1,1,wrong_item,11,True,electronics,0
35.99,CAD,BR,US,1,7,0.1704,0.0077,1,2,3,damaged,12,True,food,0
94.49,USD,FR,CA,1,5,0.1146,0.0291,3,1,1,other,16,True,sports,0
36.52,AUD,GB,CA,1,10,0.1605,0.0063,1,0,0,wrong_item,13,True,beauty,1
28.69,GBP,GB,US,1,7,0.0058,0.008,1,1,2,wrong_item,15,False,sports,0
58.58,EUR,NG,GB,1,15,0.0929,0.0188,2,3,1,not_as_described,19,False,beauty,0
51.33,EUR,CN,US,1,4,0.0309,0.061,1,1,0,not_as_described,5,True,home,0
32.38,EUR,CA,NG,1,8,0.2029,0.0272,2,2,1,damaged,12,True,clothing,0
84.5,AUD,DE,AU,1,3,0.1477,0.0017,3,2,2,other,15,True,beauty,0
24.68,EUR,CN,IN,1,5,0.0471,0.0087,1,3,1,not_as_described,10,True,beauty,0
13.13,EUR,CN,US,1,14,0.0331,0.0018,0,0,1,other,17,True,beauty,0
36.55,AUD,CA,CN,1,7,0.0544,0.0206,4,2,2,other,13,True,sports,0
82.94,AUD,GB,US,1,12,0.0437,0.0359,4,0,1,not_as_described,17,True,beauty,0
37.32,USD,CA,FR,1,13,0.1185,0.1208,2,0,2,other,18,True,food,0
10.06,EUR,GB,CA,1,9,0.3449,0.0003,2,2,1,damaged,11,True,home,0
18.43,AUD,US,BR,1,10,0.0328,0.0019,0,1,2,not_as_described,17,True,clothing,0
116.33,GBP,AU,CA,1,8,0.1098,0.0344,1,1,0,changed_mind,14,True,clothing,0
85.95,EUR,US,CA,1,10,0.0706,0.0715,5,0,2,not_as_described,22,True,home,0
57.6,EUR,BR,NG,1,8,0.0236,0.0585,2,0,5,other,15,True,beauty,0
33.68,USD,AU,FR,1,10,0.2079,0.0088,1,1,2,not_as_described,15,True,electronics,0
50.63,EUR,CA,GB,1,5,0.2102,0.0035,0,1,1,damaged,14,True,sports,0
20.28,USD,DE,CN,1,9,0.0875,0.0321,1,1,1,not_as_described,10,True,food,0
482.38,CAD,US,BR,1,8,0.0558,0.0222,3,2,1,wrong_item,7,True,clothing,0
29.2,GBP,GB,NG,1,12,0.028,0.0472,2,0,0,other,16,True,clothing,0
85.01,AUD,IN,FR,1,4,0.109,0.0196,2,2,0,wrong_item,11,True,food,0
387.99,USD,CN,GB,1,6,0.1294,0.0188,1,1,1,damaged,10,True,electronics,1
60.91,USD,FR,US,1,14,0.0909,0.0454,0,1,1,wrong_item,14,True,home,0
436.92,USD,FR,CN,1,4,0.0978,0.011,3,0,1,wrong_item,19,True,clothing,0
47.42,CAD,IN,CN,1,10,0.1332,0.0229,1,1,2,damaged,14,True,clothing,0
464.74,USD,GB,CA,1,4,0.1584,0.0631,2,1,2,changed_mind,13,True,beauty,0
37.84,USD,IN,AU,1,9,0.0696,0.0004,0,0,4,wrong_item,16,False,food,0
44.38,USD,DE,NG,1,8,0.13,0.0033,1,1,1,wrong_item,13,True,clothing,0
143.96,EUR,CA,BR,1,7,0.157,0.0105,0,3,0,changed_mind,14,True,sports,1
19.72,CAD,IN,NG,1,7,0.0963,0.0085,1,1,0,damaged,10,True,beauty,0
116.11,USD,FR,AU,1,9,0.0563,0.0216,1,1,1,other,14,True,beauty,0
8.54,CAD,IN,IN,0,2,0.0825,0.0052,0,2,2,not_as_described,15,True,food,0
61.98,EUR,GB,IN,1,9,0.0554,0.0092,0,2,1,wrong_item,9,True,clothing,0
92.18,CAD,BR,NG,1,13,0.1133,0.0261,2,0,1,other,7,True,sports,0
26.75,AUD,IN,AU,1,5,0.1294,0.0301,2,2,0,damaged,14,True,beauty,0
28.18,CAD,NG,CN,1,6,0.0772,0.0395,2,1,1,wrong_item,15,True,food,0
103.81,USD,NG,NG,0,11,0.1531,0.0042,4,2,2,changed_mind,12,True,clothing,0
20.38,GBP,CA,US,1,5,0.1734,0.0017,0,1,2,wrong_item,13,True,food,0
25.8,CAD,AU,DE,1,12,0.1083,0.0093,1,0,0,damaged,11,True,home,0
22.84,EUR,BR,CA,1,10,0.0549,0.095,4,4,0,changed_mind,15,True,electronics,0
29.77,CAD,CA,DE,1,11,0.0916,0.0036,4,0,1,damaged,15,True,home,0
511.88,CAD,DE,AU,1,8,0.1584,0.0324,3,2,1,not_as_described,12,True,beauty,0
104.5,USD,DE,NG,1,6,0.0448,0.0448,1,1,1,damaged,16,True,beauty,0
69.45,GBP,GB,CN,1,9,0.018,0.0113,0,1,1,not_as_described,17,True,home,0
90.62,CAD,IN,FR,1,11,0.0338,0.0065,1,0,2,damaged,16,True,home,0
33.23,USD,NG,FR,1,6,0.0472,0.011,2,1,4,wrong_item,9,True,food,0
15.3,CAD,AU,BR,1,8,0.0606,0.0085,5,1,1,changed_mind,15,True,clothing,0
46.66,USD,FR,GB,1,5,0.3029,0.0351,0,2,3,damaged,19,False,clothing,0
227.47,USD,NG,CN,1,6,0.0674,0.0071,4,2,2,damaged,13,True,clothing,0
130.78,USD,GB,FR,1,7,0.0542,0.0751,3,1,1,changed_mind,17,False,food,0
18.23,GBP,CA,US,1,6,0.026,0.0122,1,0,0,other,15,True,food,0
57.37,EUR,CN,AU,1,10,0.0649,0.0008,2,1,4,wrong_item,17,False,beauty,0
72.82,GBP,BR,BR,0,7,0.0815,0.0529,5,1,1,wrong_item,13,True,sports,0
29.51,GBP,US,BR,1,4,0.0732,0.0166,6,2,2,other,18,True,sports,0
96.63,CAD,US,CA,1,7,0.0624,0.0421,4,0,0,damaged,14,True,sports,0
156.74,USD,GB,IN,1,8,0.0803,0.0017,0,1,2,wrong_item,12,True,clothing,0
11.65,GBP,FR,CA,1,6,0.0111,0.0261,1,0,1,damaged,10,True,beauty,0
185.61,EUR,AU,FR,1,9,0.1644,0.057,2,2,1,wrong_item,13,True,home,0
28.92,GBP,FR,BR,1,10,0.0734,0.0093,2,1,3,damaged,19,True,sports,0
33.56,CAD,NG,IN,1,12,0.0235,0.0065,1,2,1,damaged,18,True,electronics,0
455.34,USD,DE,AU,1,10,0.1353,0.0164,1,0,2,damaged,11,True,electronics,0
48.43,EUR,CA,GB,1,9,0.0296,0.0005,3,2,0,changed_mind,12,True,beauty,0
77.76,AUD,CN,US,1,7,0.0839,0.0502,1,1,2,damaged,15,False,sports,0
45.98,AUD,US,NG,1,6,0.0314,0.0472,4,0,1,other,14,False,food,0
10.42,CAD,IN,DE,1,14,0.0451,0.0369,4,0,1,changed_mind,12,True,food,0
394.02,EUR,FR,FR,0,10,0.1229,0.0246,2,0,2,other,10,True,home,0
11.93,GBP,GB,CA,1,9,0.1615,0.0105,3,4,0,changed_mind,20,False,electronics,0
160.43,EUR,US,US,0,10,0.0172,0.026,4,2,1,damaged,20,True,clothing,0
21.98,GBP,GB,CN,1,11,0.0508,0.0011,2,1,2,changed_mind,6,True,clothing,0
55.04,EUR,US,CA,1,11,0.0258,0.0135,4,1,0,not_as_described,13,True,sports,0
110.2,GBP,GB,BR,1,9,0.1081,0.0016,4,0,3,not_as_described,12,True,electronics,0
92.37,AUD,CA,CA,0,5,0.0304,0.0065,2,2,0,wrong_item,17,True,food,0
46.67,USD,IN,CN,1,1,0.1019,0.0265,4,1,0,not_as_described,12,True,beauty,0
8.37,AUD,CA,CN,1,9,0.0561,0.0439,1,3,3,wrong_item,16,True,beauty,0
53.25,CAD,CA,IN,1,4,0.0872,0.0068,0,1,5,other,20,True,home,0
52.4,CAD,NG,CN,1,5,0.0743,0.0248,5,1,2,not_as_described,13,True,food,0
215.39,AUD,AU,NG,1,9,0.0651,0.0274,0,1,2,other,12,False,food,0
459.19,CAD,AU,GB,1,7,0.0566,0.0009,2,1,1,not_as_described,17,False,food,0
42.99,USD,US,FR,1,6,0.0389,0.052,4,3,3,changed_mind,19,True,home,0
101.3,EUR,FR,FR,0,11,0.2018,0.028,4,2,2,other,11,True,food,0
19.01,USD,CN,NG,1,8,0.0656,0.0099,3,0,1,changed_mind,9,True,beauty,0
22.97,EUR,US,US,0,15,0.2682,0.0157,3,0,0,changed_mind,13,False,clothing,1
68.33,CAD,GB,GB,0,5,0.0941,0.0508,3,0,1,not_as_described,11,True,clothing,0
128.08,USD,US,US,0,9,0.0305,0.0092,1,1,2,not_as_described,12,True,home,0
5.85,GBP,CN,GB,1,11,0.0955,0.0232,2,1,0,wrong_item,8,True,food,0
104.44,USD,GB,US,1,7,0.132,0.0123,2,2,2,changed_mind,24,True,clothing,0
83.57,AUD,NG,AU,1,7,0.1137,0.0336,1,2,0,damaged,16,False,food,0
66.91,EUR,IN,IN,0,13,0.1411,0.0262,5,0,1,not_as_described,17,True,sports,1
41.25,EUR,CA,AU,1,9,0.0244,0.005,1,2,1,not_as_described,12,True,food,0
43.05,CAD,DE,DE,0,9,0.0964,0.0113,3,0,1,damaged,10,True,food,0
31.71,GBP,DE,GB,1,5,0.0718,0.009,4,2,1,not_as_described,13,True,food,0
13.02,EUR,US,IN,1,8,0.075,0.0166,2,2,1,wrong_item,18,True,sports,0
101.41,GBP,NG,DE,1,6,0.0653,0.0359,2,0,1,other,16,True,electronics,0
165.01,USD,BR,CA,1,5,0.0831,0.0013,4,3,1,wrong_item,17,True,food,0
25.54,CAD,GB,IN,1,4,0.0176,0.0442,1,0,2,wrong_item,15,True,beauty,0
106.24,EUR,DE,CA,1,10,0.0842,0.0004,1,0,3,damaged,12,True,beauty,0
21.4,CAD,FR,FR,0,9,0.0181,0.0178,2,0,0,other,14,True,electronics,0
86.0,GBP,US,US,0,5,0.2404,0.0041,0,1,1,damaged,11,True,beauty,1
41.28,USD,CN,AU,1,9,0.1166,0.0275,2,1,2,other,7,True,electronics,0
157.58,GBP,IN,DE,1,4,0.072,0.0082,1,0,2,not_as_described,13,True,clothing,0
57.36,CAD,IN,BR,1,10,0.1465,0.0397,1,3,0,wrong_item,19,True,sports,0
49.87,USD,BR,CN,1,5,0.1175,0.0205,2,1,0,wrong_item,7,True,beauty,0
101.67,CAD,NG,CN,1,6,0.0505,0.0446,3,0,2,not_as_described,18,True,clothing,0
90.22,CAD,CN,US,1,8,0.0885,0.0058,3,0,3,wrong_item,16,True,sports,0
63.59,EUR,CN,CN,0,4,0.175,0.0061,1,0,1,changed_mind,14,True,sports,0
129.95,CAD,FR,CA,1,8,0.1374,0.0052,5,1,3,changed_mind,7,True,beauty,0
38.67,USD,IN,DE,1,8,0.0382,0.0001,1,0,1,other,20,True,electronics,0
35.61,AUD,NG,CN,1,7,0.0903,0.0083,2,0,0,not_as_described,13,True,sports,0
33.92,USD,IN,NG,1,4,0.0869,0.006,4,0,3,wrong_item,18,True,beauty,0
46.56,CAD,DE,NG,1,7,0.0111,0.0205,1,0,2,changed_mind,12,True,food,0
215.79,GBP,AU,CN,1,9,0.0691,0.0166,1,2,0,not_as_described,21,True,clothing,0
138.86,USD,CA,US,1,7,0.1639,0.0106,0,3,1,damaged,16,True,clothing,0
83.96,EUR,IN,DE,1,9,0.0019,0.0413,3,3,0,other,17,False,clothing,0
17.25,USD,GB,FR,1,10,0.0767,0.0131,2,0,0,damaged,15,True,food,0
57.17,AUD,IN,CA,1,3,0.1198,0.0594,2,2,3,not_as_described,11,True,clothing,0
9.46,EUR,US,DE,1,10,0.1557,0.0291,1,0,2,damaged,8,True,sports,0
119.48,CAD,CA,DE,1,13,0.3179,0.0178,3,4,2,wrong_item,14,False,beauty,1
33.71,GBP,BR,US,1,6,0.1052,0.0041,0,0,0,damaged,9,True,sports,0
88.16,AUD,CN,US,1,10,0.0243,0.0192,1,1,3,other,7,True,sports,0
29.4,EUR,GB,AU,1,10,0.0804,0.0036,1,0,0,wrong_item,16,True,clothing,0
36.18,CAD,CA,DE,1,15,0.0299,0.0004,5,0,2,changed_mind,7,True,sports,0
45.83,CAD,US,FR,1,8,0.3087,0.0079,1,0,1,damaged,14,True,home,0
4.78,AUD,DE,US,1,11,0.0266,0.0148,3,0,2,changed_mind,12,True,home,0
135.39,EUR,CA,FR,1,8,0.0298,0.0034,2,2,0,changed_mind,17,True,electronics,0
35.82,AUD,FR,AU,1,8,0.0939,0.078,4,2,2,wrong_item,8,True,electronics,0
19.09,USD,BR,FR,1,13,0.0305,0.0026,1,0,3,damaged,10,True,home,0
88.18,GBP,IN,GB,1,10,0.1154,0.0074,2,0,6,damaged,11,True,home,0
42.15,GBP,AU,FR,1,6,0.0628,0.0163,1,1,1,not_as_described,11,True,home,0
60.68,USD,GB,IN,1,8,0.057,0.0068,0,2,0,not_as_described,16,False,sports,0
43.34,AUD,CA,US,1,10,0.0225,0.0329,3,0,0,changed_mind,10,True,electronics,0
345.28,EUR,GB,CA,1,8,0.2015,0.0085,1,2,2,other,13,True,beauty,0
137.97,GBP,IN,DE,1,7,0.1414,0.0455,1,0,1,changed_mind,9,True,electronics,0
54.2,CAD,DE,AU,1,9,0.0674,0.0078,1,2,0,not_as_described,15,True,electronics,0
28.38,USD,CA,BR,1,6,0.1733,0.0559,1,0,3,wrong_item,10,True,beauty,0
13.93,GBP,NG,DE,1,13,0.1383,0.0292,3,2,3,wrong_item,13,True,beauty,0
14.24,GBP,AU,BR,1,7,0.1278,0.0045,0,0,1,changed_mind,11,False,food,0
40.34,CAD,IN,CA,1,17,0.0433,0.0123,4,1,1,damaged,13,True,beauty,0
36.54,USD,FR,FR,0,7,0.059,0.0023,3,0,1,not_as_described,14,True,beauty,0
21.41,EUR,FR,IN,1,15,0.0628,0.0044,1,2,2,other,12,True,electronics,0
39.22,CAD,FR,NG,1,9,0.1419,0.0014,3,0,2,damaged,19,True,beauty,0
34.24,CAD,CN,NG,1,7,0.0383,0.0134,5,3,1,not_as_described,13,True,home,0
178.0,EUR,FR,FR,0,6,0.1491,0.0033,3,0,2,changed_mind,15,True,sports,0
93.66,GBP,AU,BR,1,5,0.1377,0.0129,1,0,0,changed_mind,17,True,beauty,0
60.61,AUD,NG,AU,1,6,0.0691,0.0142,5,3,2,other,11,True,clothing,0
57.21,EUR,IN,CN,1,11,0.072,0.0153,2,1,2,damaged,12,True,beauty,0
242.17,USD,DE,AU,1,7,0.1361,0.0306,2,1,3,not_as_described,6,True,electronics,0
46.14,EUR,CN,IN,1,7,0.1388,0.0113,1,1,3,not_as_described,21,True,home,0
83.21,EUR,DE,CN,1,7,0.1823,0.0282,2,1,1,damaged,10,True,sports,1
45.02,GBP,CA,DE,1,5,0.0665,0.0011,3,1,1,not_as_described,10,True,home,0
56.16,GBP,IN,DE,1,9,0.0726,0.0076,3,0,2,wrong_item,18,True,beauty,0
26.09,CAD,NG,DE,1,3,0.0936,0.0112,0,0,2,other,17,True,beauty,0
19.68,AUD,CN,AU,1,6,0.0254,0.0526,3,0,2,other,11,True,food,0
19.1,GBP,BR,US,1,6,0.0121,0.0068,2,2,1,wrong_item,19,True,food,0
24.08,CAD,IN,AU,1,6,0.0751,0.0075,3,0,4,damaged,21,True,food,0
46.95,USD,GB,CN,1,4,0.1326,0.0012,0,1,1,wrong_item,7,False,clothing,0
33.71,CAD,GB,AU,1,7,0.0498,0.0223,0,1,0,not_as_described,14,True,sports,0
10.25,EUR,CN,CA,1,4,0.1271,0.009,2,2,1,changed_mind,17,True,sports,0
103.39,EUR,CA,CN,1,8,0.0124,0.0035,3,0,3,wrong_item,16,False,food,0
25.75,USD,NG,AU,1,11,0.1113,0.0088,1,3,4,wrong_item,16,True,home,0
82.89,AUD,GB,DE,1,6,0.0842,0.0187,1,1,3,damaged,14,True,electronics,0
48.59,GBP,BR,BR,0,11,0.0174,0.0022,2,2,2,wrong_item,18,True,electronics,0
100.92,GBP,US,DE,1,8,0.0826,0.0037,3,1,2,not_as_described,17,True,food,0
13.28,EUR,BR,CN,1,10,0.2834,0.0375,1,1,2,not_as_described,13,True,food,0
67.99,AUD,NG,DE,1,11,0.1027,0.0061,0,0,2,wrong_item,16,False,food,0
5.25,AUD,AU,NG,1,6,0.1917,0.0027,1,0,0,other,13,True,electronics,0
415.02,AUD,GB,DE,1,8,0.1483,0.0012,3,1,1,other,15,True,electronics,0
84.67,USD,IN,FR,1,11,0.0431,0.0211,4,1,0,changed_mind,13,True,food,0
62.77,CAD,BR,BR,0,11,0.0678,0.0194,2,1,0,damaged,18,True,food,0
