order_amount,currency,billing_country,shipping_country,country_mismatch,customer_total_orders,customer_refund_rate,customer_dispute_rate,device_reuse_count,ip_reuse_count,order_velocity_24h,is_fraud
417.44,AUD,FR,BR,1,7,0.2079,0.0141,2,0,1,0
18.29,GBP,GB,CN,1,4,0.0535,0.0264,0,1,2,0
117.86,CAD,NG,CN,1,5,0.0369,0.0196,2,0,2,0
201.33,GBP,BR,GB,1,6,0.0321,0.0131,2,2,1,0
20.68,GBP,NG,IN,1,11,0.0984,0.0027,3,0,3,0
30.72,GBP,US,BR,1,12,0.0654,0.0041,2,1,0,0
30.38,EUR,CA,IN,1,8,0.2369,0.0024,1,1,1,0
47.81,CAD,NG,US,1,12,0.0483,0.0257,3,2,3,0
38.23,GBP,US,US,0,7,0.0252,0.0175,2,3,2,0
44.78,USD,AU,IN,1,5,0.212,0.0441,2,0,0,0
126.22,EUR,FR,NG,1,9,0.0795,0.0273,2,1,3,0
8.2,GBP,CN,GB,1,17,0.1038,0.0175,4,0,1,0
20.62,AUD,NG,US,1,7,0.0476,0.0191,0,0,2,0
106.69,GBP,NG,FR,1,5,0.0805,0.0131,0,1,0,0
94.9,GBP,CA,DE,1,6,0.1157,0.0322,3,1,1,0
18.94,USD,AU,CN,1,10,0.0603,0.0657,0,1,0,0
95.55,EUR,BR,CN,1,7,0.2679,0.0139,3,0,2,0
205.79,EUR,CN,AU,1,7,0.1425,0.0205,1,0,3,0
51.99,GBP,US,CN,1,7,0.0134,0.0026,3,0,2,0
19.93,AUD,CN,CA,1,12,0.2276,0.0059,4,0,1,1
130.97,AUD,DE,CN,1,7,0.1057,0.0322,3,0,2,0
305.83,EUR,GB,FR,1,10,0.1867,0.0617,1,1,1,0
22.51,CAD,IN,FR,1,14,0.1144,0.0097,3,1,1,0
56.78,AUD,BR,US,1,7,0.0197,0.0082,0,3,3,0
162.42,EUR,GB,GB,0,7,0.0546,0.0453,1,5,1,0
61.27,GBP,US,GB,1,8,0.1819,0.0397,1,0,1,0
9.51,GBP,NG,FR,1,8,0.1532,0.0215,3,2,1,0
85.07,USD,CN,GB,1,11,0.0289,0.0195,3,0,1,0
20.52,GBP,GB,GB,0,3,0.0941,0.0058,3,1,1,0
15.32,USD,CN,IN,1,3,0.0965,0.0459,3,0,1,0
9.7,EUR,CN,NG,1,9,0.1188,0.0152,3,1,2,0
179.54,USD,CN,US,1,9,0.0452,0.0031,5,2,0,0
23.7,CAD,CA,AU,1,16,0.086,0.0225,2,1,1,0
76.2,AUD,AU,CN,1,9,0.1031,0.0168,2,0,1,0
97.41,EUR,CN,FR,1,16,0.2189,0.0269,4,0,0,0
64.19,USD,CN,GB,1,7,0.1081,0.0568,1,0,0,0
73.45,GBP,IN,US,1,6,0.0576,0.0097,2,0,1,0
79.92,USD,GB,CN,1,10,0.2152,0.0388,3,0,0,0
62.68,GBP,US,FR,1,6,0.0851,0.0036,0,2,2,0
25.53,GBP,CA,GB,1,9,0.0489,0.0049,2,2,2,0
23.35,GBP,US,NG,1,9,0.2032,0.0376,2,1,1,0
49.16,GBP,GB,NG,1,8,0.2058,0.0386,1,1,3,0
48.13,GBP,US,BR,1,10,0.0647,0.0412,4,2,3,0
83.87,USD,BR,US,1,12,0.0685,0.0198,3,1,2,0
164.29,CAD,AU,US,1,9,0.0409,0.0091,0,0,3,0
77.01,CAD,AU,CA,1,9,0.023,0.0435,0,1,1,0
24.27,USD,NG,GB,1,5,0.1315,0.0663,2,2,2,0
6.16,GBP,FR,AU,1,11,0.0259,0.0011,1,0,3,1
25.31,EUR,FR,DE,1,4,0.0088,0.0199,0,1,2,0
14.23,EUR,CA,BR,1,12,0.1181,0.0143,3,0,1,0
26.3,CAD,FR,GB,1,9,0.0505,0.0006,2,0,1,0
69.57,GBP,GB,BR,1,7,0.0421,0.0129,1,0,1,0
59.41,AUD,AU,CN,1,14,0.1282,0.0033,2,2,1,0
350.09,GBP,CN,GB,1,7,0.0287,0.0364,3,5,1,0
88.51,USD,AU,IN,1,2,0.2365,0.0182,1,0,2,0
368.4,CAD,CA,AU,1,9,0.1236,0.0084,4,1,2,0
111.62,USD,IN,US,1,7,0.0941,0.0012,0,1,1,0
161.69,EUR,NG,CA,1,5,0.0981,0.0089,5,1,2,0
38.13,AUD,FR,BR,1,8,0.0069,0.0048,1,0,0,0
18.64,AUD,CA,NG,1,14,0.0541,0.0354,1,2,2,0
34.85,USD,BR,DE,1,10,0.0859,0.0184,3,2,2,0
53.95,AUD,GB,GB,0,3,0.0528,0.0752,6,0,1,0
29.13,AUD,CN,CA,1,13,0.0761,0.0176,4,0,3,0
20.06,AUD,DE,NG,1,11,0.0726,0.0163,1,0,1,0
82.83,AUD,DE,AU,1,6,0.0803,0.0073,3,1,2,0
19.98,USD,BR,FR,1,4,0.1365,0.0255,3,0,2,0
11.78,USD,US,US,0,10,0.1192,0.0016,2,1,2,0
17.78,CAD,CA,BR,1,13,0.1163,0.0411,4,2,1,0
43.19,USD,GB,FR,1,8,0.106,0.0126,0,0,0,0
20.27,EUR,DE,AU,1,11,0.0892,0.0113,3,3,4,0
43.46,AUD,AU,NG,1,7,0.0941,0.0252,2,0,2,0
99.53,AUD,GB,AU,1,14,0.0226,0.0105,1,0,3,1
96.97,EUR,DE,CN,1,10,0.1122,0.0156,4,1,3,0
28.2,GBP,BR,AU,1,9,0.0518,0.0115,2,3,0,0
14.82,GBP,CN,DE,1,10,0.0991,0.0319,7,1,1,0
30.7,EUR,US,CN,1,11,0.1255,0.0059,0,1,3,0
105.18,EUR,IN,IN,0,3,0.1137,0.0071,1,0,0,0
132.85,GBP,US,BR,1,6,0.1367,0.0169,2,0,0,0
77.7,CAD,AU,CA,1,9,0.0843,0.0263,3,0,3,0
181.53,AUD,NG,IN,1,8,0.072,0.0036,3,0,2,0
307.72,AUD,BR,AU,1,9,0.0165,0.0017,2,1,2,0
33.68,USD,CA,GB,1,8,0.2711,0.0434,5,2,2,0
241.43,CAD,CA,CA,0,9,0.0126,0.0171,1,1,3,0
42.07,CAD,BR,CN,1,14,0.0697,0.0148,2,0,1,0
151.39,USD,NG,AU,1,6,0.0169,0.0104,5,0,1,0
110.89,AUD,CA,BR,1,5,0.005,0.0166,2,0,4,0
7.56,GBP,US,GB,1,7,0.0278,0.0114,0,0,1,0
20.78,CAD,FR,CA,1,11,0.1404,0.011,1,0,1,0
16.1,CAD,IN,CN,1,7,0.0653,0.0234,3,1,0,0
9.19,EUR,FR,FR,0,3,0.0557,0.0052,2,2,1,0
131.54,EUR,CN,NG,1,13,0.0545,0.031,1,2,1,0
432.15,EUR,NG,NG,0,5,0.0108,0.0285,0,0,3,0
42.2,CAD,BR,DE,1,9,0.0399,0.0114,5,0,3,0
128.27,CAD,US,CN,1,5,0.0276,0.0113,3,1,1,0
240.96,CAD,NG,BR,1,12,0.1098,0.0098,0,0,1,0
67.24,USD,BR,GB,1,8,0.0395,0.0057,1,0,1,0
53.23,USD,DE,US,1,4,0.0189,0.0167,1,1,1,0
42.7,CAD,AU,GB,1,9,0.1971,0.0045,3,3,1,0
93.46,AUD,NG,BR,1,12,0.044,0.0008,0,0,2,0
130.93,EUR,CN,GB,1,9,0.0624,0.0377,2,0,0,0
86.64,GBP,AU,CA,1,12,0.0861,0.0372,2,2,0,0
83.72,AUD,US,FR,1,9,0.1081,0.0063,6,1,0,0
51.87,EUR,IN,GB,1,9,0.0637,0.0425,3,0,1,0
11.1,GBP,IN,DE,1,8,0.1256,0.0074,4,1,0,0
133.98,USD,US,IN,1,6,0.0604,0.0439,0,0,3,0
15.11,EUR,NG,CN,1,9,0.1226,0.0088,0,0,2,0
101.43,EUR,CA,FR,1,6,0.0285,0.0222,2,3,4,0
116.25,CAD,NG,BR,1,7,0.1165,0.0021,3,1,2,0
17.45,EUR,AU,AU,0,10,0.1126,0.0047,3,0,2,0
29.73,GBP,DE,FR,1,7,0.2235,0.0107,3,1,0,0
455.54,EUR,US,AU,1,7,0.0778,0.0006,2,1,1,0
50.43,USD,US,CN,1,8,0.0714,0.022,1,0,0,0
16.12,CAD,BR,US,1,5,0.0523,0.0025,3,1,1,0
121.62,CAD,DE,AU,1,10,0.0938,0.0,2,1,1,0
25.21,CAD,NG,US,1,7,0.0862,0.0345,3,2,1,0
8.0,GBP,CA,NG,1,4,0.09,0.008,2,1,0,0
91.81,USD,CN,IN,1,11,0.0055,0.0182,0,1,0,1
21.83,GBP,CN,US,1,10,0.1017,0.0441,2,1,0,0
75.28,CAD,GB,IN,1,10,0.0443,0.014,4,1,1,0
24.22,GBP,IN,FR,1,3,0.0139,0.0057,2,0,4,0
110.74,CAD,CN,US,1,9,0.0638,0.033,4,1,0,0
65.59,EUR,DE,CN,1,10,0.1048,0.0079,1,2,0,0
4.1,GBP,US,DE,1,3,0.0417,0.0345,1,0,1,0
80.0,EUR,NG,US,1,9,0.1198,0.0419,4,1,0,0
40.86,AUD,FR,IN,1,4,0.0285,0.0387,0,1,1,0
225.14,USD,US,DE,1,10,0.1132,0.0153,2,0,0,0
81.06,EUR,NG,IN,1,5,0.0394,0.0524,2,3,5,0
116.3,CAD,IN,GB,1,6,0.046,0.0005,3,0,0,0
26.83,USD,US,NG,1,11,0.0291,0.0029,4,1,2,0
24.78,GBP,CA,FR,1,11,0.1662,0.037,3,0,1,0
53.22,USD,US,FR,1,7,0.0425,0.0005,2,0,0,0
38.07,GBP,CN,NG,1,7,0.0725,0.0042,2,1,1,0
208.1,EUR,US,AU,1,9,0.1057,0.0676,2,2,2,0
46.84,USD,BR,US,1,9,0.1962,0.001,2,0,1,0
16.04,GBP,AU,AU,0,6,0.1169,0.0261,4,1,1,0
23.87,EUR,AU,IN,1,7,0.1166,0.0208,4,1,1,0
143.32,USD,NG,DE,1,10,0.0143,0.0082,1,0,0,0
46.19,GBP,NG,GB,1,10,0.1089,0.0149,4,0,2,0
43.78,GBP,GB,US,1,12,0.1127,0.0113,1,1,3,0
157.62,CAD,US,NG,1,8,0.0918,0.0023,3,1,1,0
21.87,AUD,GB,US,1,8,0.1235,0.0048,2,0,0,0
5.84,CAD,IN,AU,1,13,0.0357,0.0041,3,3,1,0
23.27,CAD,AU,NG,1,6,0.0508,0.0561,0,1,2,0
69.55,CAD,US,DE,1,9,0.0547,0.0029,3,1,0,0
42.54,CAD,CA,CA,0,14,0.1335,0.023,1,2,4,0
11.47,CAD,AU,BR,1,7,0.1382,0.007,3,0,0,0
150.82,CAD,BR,IN,1,12,0.0462,0.0163,3,2,4,0
64.3,GBP,DE,US,1,8,0.1475,0.0065,2,2,1,0
80.56,CAD,CN,AU,1,2,0.1329,0.0153,2,2,2,0
83.06,AUD,CN,US,1,6,0.0558,0.0036,1,1,1,0
14.9,GBP,BR,DE,1,7,0.1327,0.02,2,1,2,0
73.91,EUR,FR,DE,1,11,0.1094,0.032,2,2,1,0
135.29,GBP,NG,NG,0,16,0.1964,0.0704,4,1,4,0
170.77,USD,BR,CN,1,6,0.0882,0.0007,2,1,1,0
112.31,EUR,AU,IN,1,10,0.1573,0.005,4,2,2,0
91.21,AUD,FR,BR,1,6,0.0457,0.0235,3,1,1,0
9.61,USD,NG,US,1,3,0.0989,0.0045,0,2,0,0
53.79,AUD,AU,US,1,4,0.1199,0.0089,1,1,0,0
20.98,GBP,GB,BR,1,9,0.0662,0.0191,2,1,1,0
196.8,EUR,CN,FR,1,4,0.2033,0.0062,1,1,4,0
169.08,GBP,US,AU,1,3,0.0801,0.0063,2,0,1,0
21.1,AUD,IN,IN,0,3,0.2399,0.0575,5,0,3,0
52.14,USD,IN,DE,1,11,0.1222,0.0069,2,0,0,0
70.0,GBP,AU,IN,1,13,0.1845,0.0249,2,0,0,0
134.4,EUR,US,BR,1,7,0.2094,0.0407,4,1,1,0
10.22,GBP,FR,CA,1,5,0.0894,0.0147,1,1,1,0
5.99,CAD,NG,IN,1,9,0.1081,0.0114,1,1,2,0
56.72,AUD,CA,GB,1,9,0.1842,0.073,1,0,4,0
4.34,EUR,IN,DE,1,10,0.0274,0.0147,2,2,1,0
63.98,CAD,NG,BR,1,5,0.0649,0.0058,1,0,0,0
98.71,GBP,CN,CN,0,8,0.0623,0.0018,0,1,1,0
187.93,GBP,AU,US,1,7,0.0967,0.008,1,0,0,0
29.3,USD,DE,IN,1,6,0.0514,0.0248,4,0,2,0
64.15,AUD,IN,AU,1,9,0.0642,0.0111,3,2,0,0
104.74,USD,FR,IN,1,8,0.1315,0.0522,1,0,0,0
16.85,USD,IN,BR,1,9,0.0861,0.0396,2,0,0,0
136.37,CAD,BR,US,1,11,0.108,0.0064,2,3,1,0
71.83,GBP,BR,BR,0,6,0.1677,0.009,4,1,2,0
29.8,USD,CA,CA,0,9,0.0927,0.017,3,1,1,0
62.89,CAD,BR,GB,1,8,0.0243,0.0052,0,0,3,0
47.5,EUR,AU,FR,1,11,0.1921,0.0558,2,1,1,0
119.11,AUD,CN,US,1,5,0.0689,0.0051,1,3,2,0
38.07,AUD,IN,IN,0,10,0.0261,0.002,2,2,1,0
68.52,GBP,NG,AU,1,6,0.0188,0.0019,2,2,5,1
29.34,GBP,CN,AU,1,10,0.2108,0.0801,3,1,2,0
21.37,GBP,CN,US,1,13,0.1437,0.037,1,3,1,0
64.81,CAD,BR,BR,0,9,0.0953,0.0132,2,2,1,0
22.27,AUD,AU,US,1,8,0.1252,0.0633,3,0,5,1
121.58,CAD,GB,CA,1,10,0.0984,0.0087,3,0,1,0
98.71,USD,DE,DE,0,6,0.0435,0.0272,2,1,0,0
25.4,USD,FR,BR,1,4,0.091,0.0127,3,3,3,1
67.61,CAD,BR,FR,1,11,0.0234,0.0047,1,2,1,0
25.29,EUR,AU,NG,1,7,0.12,0.0097,2,1,1,0
10.98,GBP,FR,CN,1,9,0.1033,0.0076,4,1,3,0
30.05,GBP,GB,BR,1,10,0.063,0.0645,2,0,3,0
51.92,GBP,BR,US,1,1,0.0908,0.0799,2,1,2,0
91.97,EUR,FR,BR,1,6,0.2177,0.0123,0,0,1,0
63.4,USD,US,CA,1,9,0.1041,0.0163,1,1,3,0
135.32,EUR,CA,NG,1,7,0.0589,0.0117,3,0,0,0
20.47,CAD,NG,CN,1,8,0.103,0.0128,4,2,4,0
37.46,CAD,GB,US,1,8,0.0657,0.0122,1,2,0,0
282.69,AUD,FR,US,1,4,0.0505,0.0245,1,0,2,0
7.92,USD,AU,IN,1,7,0.0272,0.0091,2,0,1,0
34.75,USD,US,GB,1,9,0.097,0.0826,4,0,1,0
18.7,USD,GB,CN,1,9,0.036,0.0087,2,0,0,0
44.91,GBP,CN,AU,1,6,0.1143,0.0545,1,0,2,0
35.36,GBP,AU,AU,0,1,0.1073,0.0217,1,0,0,0
99.7,USD,CA,NG,1,9,0.162,0.0075,4,0,1,1
70.49,GBP,GB,CA,1,11,0.0453,0.0166,2,1,3,0
14.8,USD,FR,AU,1,10,0.0419,0.026,2,1,1,0
30.32,CAD,BR,CN,1,3,0.0817,0.0362,0,1,4,0
54.59,GBP,BR,US,1,4,0.1134,0.0322,3,1,0,0
114.36,USD,GB,GB,0,12,0.0975,0.0267,2,1,3,0
622.01,USD,BR,GB,1,9,0.1304,0.0246,1,0,3,0
110.25,CAD,NG,DE,1,6,0.0951,0.0461,1,1,0,0
19.84,AUD,CA,GB,1,10,0.0021,0.0234,3,1,0,0
49.71,AUD,US,GB,1,10,0.1806,0.003,0,1,2,0
65.43,GBP,CN,NG,1,6,0.0143,0.0143,2,0,0,1
32.48,GBP,AU,FR,1,8,0.0562,0.1093,1,0,3,0
87.38,AUD,BR,DE,1,3,0.2157,0.006,4,0,1,0
5.63,AUD,DE,FR,1,8,0.0688,0.0002,0,3,2,0
94.93,AUD,CA,CN,1,9,0.1193,0.1409,0,1,4,0
33.91,EUR,CA,FR,1,8,0.0227,0.0036,1,0,3,0
48.93,GBP,CA,FR,1,2,0.162,0.0256,5,0,0,0
236.45,USD,FR,CN,1,7,0.0896,0.0095,1,1,3,0
15.46,USD,GB,US,1,20,0.1464,0.0122,0,0,1,0
71.72,EUR,NG,FR,1,9,0.0776,0.0162,2,1,2,0
120.77,AUD,AU,BR,1,14,0.1592,0.017,3,2,2,0
64.74,GBP,CN,AU,1,7,0.0875,0.003,3,1,2,0
10.87,GBP,AU,NG,1,8,0.0497,0.0007,2,1,3,0
210.69,AUD,DE,NG,1,5,0.0281,0.0014,1,0,1,1
44.2,GBP,AU,DE,1,5,0.1714,0.0442,2,2,3,0
32.22,EUR,GB,NG,1,10,0.2812,0.0005,2,2,2,0
40.03,CAD,NG,CA,1,8,0.1111,0.0304,2,0,2,0
37.26,EUR,BR,CA,1,8,0.015,0.0265,1,0,3,0
16.61,EUR,GB,CN,1,6,0.0234,0.0018,1,2,0,0
64.39,AUD,AU,US,1,8,0.1033,0.0321,2,0,2,0
30.05,GBP,AU,DE,1,12,0.066,0.0228,1,0,2,0
106.79,EUR,CA,IN,1,7,0.078,0.0206,3,1,0,0
91.62,AUD,GB,FR,1,9,0.0277,0.0029,5,1,0,0
277.46,CAD,BR,NG,1,7,0.0063,0.0815,2,3,4,0
44.18,CAD,CA,CA,0,7,0.1972,0.0232,3,2,2,0
24.45,EUR,AU,AU,0,9,0.1214,0.0115,5,1,1,0
12.56,CAD,CA,GB,1,11,0.0992,0.0078,1,2,1,0
489.48,AUD,IN,CA,1,5,0.0101,0.0183,3,3,3,0
105.86,USD,US,GB,1,8,0.0809,0.0034,2,0,0,0
27.32,USD,DE,BR,1,6,0.0708,0.004,4,1,0,0
296.83,GBP,AU,CA,1,8,0.0525,0.0046,1,0,1,0
211.91,CAD,FR,IN,1,7,0.0638,0.008,1,1,4,0
14.14,USD,IN,DE,1,9,0.0782,0.0005,1,3,1,0
25.7,GBP,GB,AU,1,10,0.0273,0.0005,3,1,2,0
47.83,USD,FR,NG,1,9,0.0621,0.0022,1,0,4,0
18.73,AUD,BR,NG,1,4,0.0406,0.0147,1,1,2,0
49.57,CAD,DE,US,1,10,0.0919,0.0182,1,4,2,0
111.27,AUD,GB,BR,1,12,0.0185,0.0229,0,4,1,0
13.83,EUR,NG,CN,1,6,0.1082,0.034,0,0,1,0
73.19,CAD,BR,IN,1,9,0.0372,0.0067,2,2,3,0
175.65,EUR,IN,GB,1,10,0.1441,0.0031,4,1,2,1
81.47,USD,BR,IN,1,13,0.0344,0.0464,1,1,1,0
50.62,GBP,BR,IN,1,9,0.0083,0.0037,3,0,1,0
27.99,GBP,BR,IN,1,10,0.0184,0.0026,2,1,3,0
125.32,GBP,AU,FR,1,3,0.0528,0.0169,1,3,1,0
16.83,AUD,US,AU,1,5,0.3308,0.0063,3,3,2,0
69.6,EUR,AU,IN,1,7,0.1054,0.0,2,1,0,0
56.01,CAD,CA,FR,1,11,0.0613,0.0301,0,0,2,0
168.28,USD,BR,BR,0,10,0.1286,0.0309,0,2,0,0
30.49,AUD,FR,BR,1,8,0.0671,0.0009,0,0,1,0
33.19,GBP,CN,DE,1,8,0.1345,0.0114,3,0,0,0
15.77,CAD,AU,IN,1,14,0.0211,0.0124,2,2,0,0
84.55,EUR,AU,BR,1,7,0.1063,0.0006,3,4,1,0
35.74,EUR,CN,FR,1,9,0.0128,0.0171,4,2,2,0
23.06,AUD,FR,BR,1,9,0.0552,0.0159,3,2,4,0
25.36,USD,DE,GB,1,1,0.039,0.028,1,1,1,0
93.42,GBP,DE,DE,0,11,0.1236,0.0121,1,1,1,0
18.12,EUR,NG,BR,1,10,0.0244,0.0258,3,1,1,0
19.8,EUR,BR,NG,1,8,0.2646,0.0105,2,0,1,0
133.8,CAD,GB,IN,1,7,0.065,0.0209,3,3,1,1
46.24,CAD,FR,IN,1,7,0.0998,0.0342,0,1,2,0
141.95,GBP,DE,DE,0,8,0.0884,0.0005,3,2,1,0
38.12,CAD,IN,BR,1,10,0.1072,0.0015,0,0,4,0
54.54,USD,US,DE,1,13,0.0537,0.0092,1,2,2,0
63.83,EUR,BR,US,1,5,0.0237,0.0401,4,2,2,0
218.61,CAD,BR,CA,1,11,0.028,0.0165,1,1,2,0
201.52,CAD,CA,IN,1,8,0.1558,0.021,3,1,1,0
172.99,USD,GB,CN,1,7,0.0898,0.0259,2,0,1,0
29.11,AUD,IN,FR,1,7,0.1162,0.019,2,1,0,0
20.35,GBP,CA,NG,1,9,0.09,0.0322,2,0,3,0
116.84,EUR,CN,BR,1,6,0.0995,0.0276,2,1,1,0
216.32,GBP,BR,AU,1,8,0.009,0.0387,2,4,2,0
174.66,EUR,CN,NG,1,13,0.1375,0.0346,2,0,5,0
55.32,GBP,AU,FR,1,6,0.0621,0.0252,1,3,3,0
113.05,USD,CN,FR,1,9,0.1285,0.0169,5,2,1,0
115.05,USD,US,BR,1,9,0.2323,0.0475,0,2,0,0
63.37,AUD,CA,IN,1,9,0.1439,0.0021,3,2,2,0
66.18,CAD,US,AU,1,8,0.1656,0.0182,3,0,1,0
60.23,EUR,IN,FR,1,13,0.0505,0.0126,0,3,3,0
24.83,AUD,AU,CN,1,9,0.0843,0.003,0,2,1,0
27.49,CAD,CA,US,1,13,0.1326,0.0067,1,0,1,0
27.07,CAD,DE,US,1,9,0.1404,0.0089,1,0,1,1
11.03,CAD,IN,FR,1,4,0.0704,0.07,0,1,0,0
62.98,AUD,GB,US,1,8,0.0339,0.0157,1,0,2,0
52.43,AUD,AU,DE,1,8,0.0638,0.023,2,0,2,0
116.98,EUR,IN,AU,1,9,0.0512,0.0013,2,2,0,0
192.62,CAD,CA,FR,1,2,0.0614,0.0194,3,3,2,0
205.26,USD,CA,CA,0,9,0.2068,0.017,3,3,2,0
225.53,GBP,DE,CA,1,8,0.2741,0.0417,1,0,1,0
25.61,USD,AU,IN,1,10,0.2498,0.0153,0,1,3,0
13.04,USD,CA,CN,1,10,0.041,0.0431,5,3,2,0
138.48,CAD,DE,BR,1,2,0.2908,0.045,3,1,1,0
217.49,EUR,AU,AU,0,8,0.0622,0.0322,0,2,3,0
258.78,USD,GB,GB,0,8,0.0997,0.0163,3,3,0,0
88.68,AUD,AU,CA,1,6,0.0693,0.0057,1,1,0,0
7.41,AUD,GB,FR,1,8,0.0824,0.0111,3,1,0,0
78.7,EUR,GB,CA,1,8,0.0693,0.0386,3,3,0,1
95.15,GBP,CA,IN,1,12,0.1552,0.0098,2,0,1,0
190.96,EUR,CA,DE,1,7,0.0629,0.019,2,1,0,0
228.06,AUD,US,NG,1,6,0.04,0.0199,1,0,2,0
135.59,CAD,CN,CA,1,8,0.0951,0.0029,3,2,4,0
30.35,GBP,DE,FR,1,7,0.1013,0.0685,0,1,4,0
19.51,AUD,NG,BR,1,7,0.1675,0.0462,3,2,2,0
93.13,CAD,CN,CA,1,8,0.0952,0.0158,1,2,0,0
24.72,USD,NG,BR,1,3,0.0795,0.0544,0,1,0,0
238.68,GBP,NG,AU,1,8,0.0499,0.02,1,1,3,0
9.93,AUD,GB,IN,1,5,0.0236,0.0087,1,0,3,0
96.24,GBP,DE,FR,1,7,0.0166,0.0298,2,0,0,0
75.15,USD,BR,CN,1,4,0.1027,0.0155,2,0,0,0
44.4,CAD,AU,BR,1,8,0.0583,0.002,4,0,2,0
21.65,GBP,US,GB,1,7,0.1042,0.0065,3,1,1,0
6.95,EUR,AU,AU,0,3,0.0173,0.0385,3,0,2,0
32.09,AUD,NG,CN,1,6,0.0284,0.0054,0,0,1,0
32.66,AUD,NG,CA,1,7,0.1475,0.034,2,3,2,0
165.96,GBP,DE,AU,1,12,0.1028,0.0021,0,0,2,0
24.96,CAD,CA,BR,1,4,0.0528,0.0155,2,1,1,0
85.86,EUR,DE,CA,1,7,0.0962,0.0292,1,2,1,0
15.0,CAD,CA,AU,1,11,0.1792,0.0182,1,0,2,0
88.26,AUD,DE,AU,1,0,0.0811,0.0068,2,1,1,0
5.83,EUR,DE,GB,1,8,0.1782,0.0024,2,2,3,0
443.77,AUD,FR,GB,1,12,0.0829,0.0078,0,2,0,1
47.41,USD,US,AU,1,5,0.0285,0.0609,4,1,2,0
3.34,GBP,CA,GB,1,6,0.0946,0.0042,2,0,2,0
26.64,USD,DE,CN,1,8,0.0648,0.0124,1,1,0,0
22.74,GBP,GB,AU,1,4,0.1517,0.0327,4,2,0,0
28.34,CAD,NG,BR,1,11,0.1097,0.0144,1,1,0,0
37.92,AUD,IN,DE,1,8,0.0318,0.0363,2,1,1,0
28.15,USD,CN,CA,1,8,0.1345,0.0118,1,2,2,0
24.13,AUD,AU,FR,1,11,0.0364,0.0254,1,1,1,0
17.14,AUD,GB,BR,1,10,0.2536,0.039,1,2,2,0
124.19,USD,CN,DE,1,7,0.0851,0.0247,3,0,0,0
181.48,AUD,FR,CA,1,7,0.1476,0.0672,0,1,4,0
42.33,AUD,IN,GB,1,7,0.049,0.0201,1,2,2,1
53.64,USD,DE,AU,1,11,0.1247,0.0004,4,0,3,0
17.7,USD,FR,IN,1,8,0.0429,0.005,3,0,4,0
58.62,CAD,FR,AU,1,4,0.0213,0.0323,3,1,0,0
68.71,GBP,CA,CA,0,9,0.0666,0.0739,2,3,2,0
43.84,EUR,AU,CA,1,16,0.0464,0.0085,1,0,0,0
81.13,GBP,BR,DE,1,11,0.0389,0.006,4,1,0,0
74.34,EUR,US,DE,1,7,0.2628,0.0045,3,3,3,0
19.03,AUD,GB,CA,1,5,0.0601,0.0188,3,2,2,0
180.02,EUR,NG,CN,1,9,0.1866,0.0593,4,1,2,0
44.36,USD,AU,DE,1,9,0.063,0.0046,6,1,3,0
291.66,AUD,CN,CA,1,7,0.0948,0.0189,3,0,1,0
83.13,AUD,IN,IN,0,12,0.1361,0.0076,1,1,3,0
391.87,AUD,IN,NG,1,11,0.0592,0.0019,2,2,0,0
176.84,AUD,NG,FR,1,7,0.0401,0.0115,1,0,2,0
68.52,USD,IN,IN,0,4,0.0413,0.007,4,1,2,0
26.49,CAD,DE,US,1,10,0.0983,0.0299,0,1,1,0
27.07,EUR,AU,AU,0,5,0.0596,0.0086,1,0,0,0
93.04,GBP,CA,US,1,8,0.0863,0.0077,2,0,3,0
63.0,GBP,DE,GB,1,5,0.0226,0.0082,2,1,0,0
30.29,AUD,IN,AU,1,7,0.1401,0.0114,4,2,1,0
125.59,GBP,GB,CA,1,10,0.0334,0.0018,1,0,3,0
56.76,EUR,IN,US,1,15,0.0527,0.0221,3,0,0,0
126.34,USD,AU,GB,1,7,0.0963,0.0187,2,1,1,0
20.58,GBP,DE,BR,1,9,0.0987,0.0354,2,3,2,0
148.33,AUD,US,AU,1,6,0.1723,0.0582,1,2,1,0
90.11,CAD,BR,DE,1,11,0.1562,0.0049,2,0,1,0
180.83,AUD,NG,CN,1,8,0.0671,0.017,3,0,2,0
145.1,USD,BR,DE,1,6,0.3153,0.0239,1,0,3,0
50.15,GBP,FR,NG,1,6,0.1501,0.0007,3,0,3,0
46.28,CAD,IN,DE,1,9,0.1287,0.0125,4,0,0,1
324.74,AUD,FR,US,1,6,0.0262,0.0019,1,1,1,0
40.83,EUR,DE,GB,1,8,0.0204,0.0452,3,0,2,0
115.4,CAD,DE,CA,1,8,0.1098,0.0117,1,0,1,0
37.29,EUR,CA,GB,1,11,0.0991,0.0098,2,0,0,0
8.48,GBP,CN,GB,1,12,0.1241,0.0017,1,0,4,0
16.0,CAD,IN,DE,1,4,0.0564,0.002,3,2,1,0
81.93,AUD,GB,CN,1,6,0.0031,0.0301,3,0,1,0
110.07,GBP,NG,CA,1,4,0.0634,0.0243,3,1,1,0
82.2,GBP,GB,CA,1,10,0.0442,0.002,0,4,1,0
171.73,AUD,AU,CN,1,6,0.1439,0.0168,0,0,0,0
80.74,GBP,GB,CA,1,7,0.0413,0.0043,4,0,1,0
25.15,EUR,DE,NG,1,3,0.0337,0.0076,0,0,1,0
