order_amount,currency,billing_country,shipping_country,country_mismatch,customer_total_orders,customer_refund_rate,customer_dispute_rate,device_reuse_count,ip_reuse_count,order_velocity_24h,is_returned
51.32,EUR,CN,DE,1,3,0.1767,0.0112,0,2,1,0
80.6,CAD,CN,FR,1,9,0.0774,0.0296,2,2,1,0
148.94,EUR,FR,FR,0,6,0.1284,0.0239,5,1,2,0
89.4,EUR,CN,IN,1,7,0.1204,0.004,1,1,0,0
90.99,USD,FR,US,1,4,0.1594,0.038,1,1,4,0
37.12,GBP,DE,IN,1,12,0.1501,0.0092,3,1,3,0
124.79,EUR,GB,US,1,6,0.1868,0.0551,1,2,1,0
9.15,EUR,CN,BR,1,11,0.1265,0.034,2,1,1,0
28.06,GBP,CA,GB,1,6,0.1097,0.0025,1,1,0,0
76.29,GBP,CN,IN,1,4,0.0392,0.0098,2,1,3,0
32.66,EUR,US,CN,1,5,0.022,0.005,2,1,2,0
29.87,CAD,GB,IN,1,7,0.1133,0.0422,2,1,0,0
10.96,USD,CA,GB,1,7,0.1777,0.0013,3,2,2,1
406.78,GBP,DE,US,1,8,0.1329,0.0042,4,3,1,1
47.8,EUR,GB,CN,1,5,0.0401,0.0027,4,1,0,0
24.78,GBP,NG,NG,0,11,0.0985,0.0429,0,1,3,0
493.16,CAD,FR,BR,1,13,0.1935,0.0221,1,0,1,1
8.57,EUR,DE,BR,1,5,0.1348,0.0048,4,1,1,0
46.53,CAD,FR,BR,1,3,0.0536,0.0165,4,1,3,0
16.63,USD,BR,DE,1,11,0.1133,0.0064,3,0,1,0
75.79,CAD,CA,US,1,2,0.171,0.0025,5,1,0,0
213.92,GBP,US,NG,1,6,0.0661,0.0237,4,1,2,0
10.99,AUD,DE,AU,1,8,0.0301,0.0066,1,1,1,0
15.34,CAD,IN,CA,1,6,0.1025,0.0537,1,0,2,0
75.61,AUD,FR,CN,1,9,0.0753,0.0132,2,2,1,0
28.68,GBP,CN,US,1,8,0.1136,0.0112,0,1,1,0
61.97,GBP,CN,US,1,7,0.2086,0.0005,5,1,2,0
297.89,CAD,DE,AU,1,8,0.1925,0.0559,4,1,1,0
96.76,USD,DE,GB,1,6,0.1229,0.0599,4,2,2,0
28.51,CAD,CA,FR,1,12,0.0738,0.0346,3,0,0,0
38.44,EUR,AU,IN,1,7,0.0776,0.0065,1,2,3,0
35.76,EUR,DE,FR,1,6,0.156,0.0306,0,1,1,1
131.55,CAD,DE,NG,1,11,0.0841,0.0222,1,2,2,0
57.19,USD,NG,US,1,7,0.227,0.0118,0,2,1,0
45.11,CAD,DE,NG,1,10,0.0818,0.0321,0,1,1,0
54.6,USD,CN,FR,1,11,0.0308,0.0003,3,1,3,0
41.33,USD,US,NG,1,9,0.1448,0.0524,3,0,0,0
187.19,USD,GB,US,1,8,0.0324,0.0218,1,3,1,0
55.08,EUR,BR,DE,1,7,0.0702,0.015,2,1,4,0
32.35,USD,IN,BR,1,6,0.042,0.0236,4,3,4,0
191.63,GBP,DE,US,1,6,0.2638,0.0101,4,1,2,0
36.44,AUD,AU,AU,0,11,0.184,0.0176,1,0,0,0
27.36,CAD,CA,CN,1,12,0.1029,0.0127,1,0,3,0
38.49,AUD,CA,GB,1,6,0.2748,0.0291,0,2,3,0
36.2,EUR,BR,US,1,11,0.1797,0.0185,2,0,1,0
52.25,GBP,DE,NG,1,10,0.0637,0.0242,3,0,0,0
22.64,EUR,AU,BR,1,7,0.1226,0.0241,5,2,3,0
228.19,GBP,DE,DE,0,5,0.0241,0.011,1,3,2,0
47.52,AUD,FR,IN,1,9,0.0438,0.0015,2,2,1,0
54.74,EUR,CN,US,1,7,0.0325,0.0086,1,1,2,0
17.66,GBP,CA,US,1,8,0.0036,0.0039,2,1,0,0
20.79,GBP,NG,DE,1,5,0.2836,0.0225,0,0,0,0
36.38,USD,IN,FR,1,5,0.0039,0.0034,4,0,1,0
36.76,EUR,NG,IN,1,6,0.0958,0.0176,0,2,0,0
17.28,USD,GB,IN,1,10,0.0039,0.0293,0,1,2,0
346.62,USD,GB,AU,1,6,0.053,0.0197,1,0,4,0
33.95,EUR,BR,US,1,10,0.0182,0.0456,1,1,0,0
32.16,AUD,BR,CA,1,8,0.0134,0.0294,0,2,1,0
27.58,EUR,GB,CN,1,8,0.1132,0.0164,0,0,4,0
77.57,USD,GB,AU,1,9,0.0335,0.0429,1,1,1,1
123.17,GBP,BR,FR,1,12,0.055,0.0017,1,0,2,0
11.92,EUR,GB,US,1,3,0.2842,0.0455,0,3,4,0
35.94,USD,DE,CA,1,8,0.0378,0.0085,3,1,0,0
47.99,USD,GB,US,1,13,0.0173,0.0658,4,0,2,0
35.94,USD,CA,BR,1,11,0.0718,0.0313,1,1,1,0
41.44,EUR,GB,IN,1,13,0.0229,0.0043,4,0,2,0
15.59,GBP,US,FR,1,12,0.1199,0.0955,3,2,1,0
53.03,EUR,IN,US,1,12,0.1815,0.0527,2,1,1,0
105.89,AUD,US,FR,1,9,0.0542,0.0444,0,2,0,0
52.57,GBP,US,CA,1,7,0.1244,0.0198,1,0,1,0
23.11,CAD,CA,BR,1,6,0.0888,0.0045,0,2,2,0
296.39,CAD,BR,CN,1,9,0.1118,0.0088,2,2,2,0
32.88,USD,CN,GB,1,10,0.0328,0.0178,2,1,2,0
92.33,CAD,AU,IN,1,5,0.0536,0.0138,4,1,5,0
21.72,AUD,GB,IN,1,12,0.1585,0.0044,0,1,1,0
247.78,EUR,US,US,0,8,0.0718,0.0205,2,0,2,0
24.39,USD,IN,IN,0,8,0.1081,0.0051,2,2,2,0
124.02,GBP,CN,US,1,6,0.0043,0.0335,3,0,2,0
33.85,CAD,NG,DE,1,9,0.1295,0.0425,1,1,0,0
112.34,EUR,US,US,0,10,0.0111,0.0032,1,1,2,0
439.79,GBP,CA,NG,1,9,0.0542,0.0074,1,1,2,0
235.6,CAD,AU,NG,1,10,0.0766,0.0351,5,0,1,0
184.9,GBP,NG,GB,1,10,0.0433,0.0311,0,0,1,0
9.88,USD,DE,DE,0,8,0.1505,0.0062,0,0,1,0
125.59,EUR,BR,NG,1,8,0.1555,0.0102,1,2,1,0
8.86,GBP,AU,CA,1,5,0.0658,0.0098,3,0,3,0
147.71,AUD,NG,IN,1,8,0.0405,0.0048,2,0,1,0
66.15,USD,AU,IN,1,15,0.0873,0.004,3,3,1,0
15.11,AUD,IN,AU,1,6,0.0843,0.006,1,1,2,0
14.43,AUD,DE,CA,1,5,0.2614,0.016,3,0,1,0
23.06,AUD,AU,DE,1,2,0.0433,0.0338,3,0,3,0
44.44,USD,AU,DE,1,8,0.1292,0.0101,3,2,2,0
79.31,GBP,CA,US,1,4,0.0326,0.025,2,1,1,0
39.15,CAD,GB,BR,1,9,0.2181,0.0082,1,1,1,0
28.64,EUR,NG,CN,1,11,0.1631,0.0022,3,1,3,0
119.32,EUR,CN,NG,1,15,0.046,0.0073,0,0,1,0
70.84,GBP,AU,BR,1,10,0.0795,0.0005,3,0,1,0
291.87,CAD,US,GB,1,6,0.1004,0.0107,2,1,2,0
191.5,AUD,AU,IN,1,7,0.0361,0.0087,0,2,1,0
188.03,EUR,NG,CA,1,9,0.0818,0.0067,3,1,2,0
71.52,CAD,FR,FR,0,5,0.091,0.0387,3,2,3,0
41.85,CAD,CN,CN,0,7,0.0694,0.015,3,1,1,0
27.19,AUD,CN,CA,1,7,0.072,0.0112,1,2,2,0
40.26,EUR,CA,DE,1,13,0.0661,0.0033,0,2,2,0
138.51,EUR,IN,CA,1,7,0.0311,0.0057,5,1,3,0
59.98,AUD,NG,FR,1,15,0.2373,0.0036,2,0,0,0
138.54,GBP,GB,IN,1,10,0.0798,0.0036,0,3,3,0
26.24,AUD,FR,FR,0,13,0.0672,0.0115,1,2,0,0
33.75,AUD,IN,AU,1,9,0.0896,0.0099,3,2,1,0
44.06,GBP,GB,NG,1,6,0.0541,0.0149,1,0,0,0
24.38,EUR,CN,FR,1,9,0.0711,0.0045,4,0,1,0
48.52,GBP,NG,CN,1,8,0.1433,0.0019,5,2,1,0
35.56,EUR,CN,GB,1,8,0.0287,0.0243,3,0,4,0
30.16,EUR,CN,AU,1,10,0.0806,0.081,0,0,1,0
102.48,GBP,BR,US,1,3,0.0224,0.0054,2,0,0,0
89.48,AUD,US,FR,1,13,0.2578,0.0035,2,1,3,0
25.52,CAD,DE,CN,1,4,0.0364,0.0424,4,2,1,0
20.27,CAD,FR,DE,1,7,0.1319,0.0005,0,2,1,0
38.71,CAD,AU,BR,1,5,0.1313,0.0103,0,0,3,1
246.33,AUD,DE,IN,1,5,0.0653,0.0069,6,0,1,0
94.05,AUD,BR,IN,1,4,0.1591,0.0322,2,3,1,0
195.8,EUR,NG,US,1,7,0.0656,0.0242,4,0,3,0
32.54,AUD,NG,GB,1,8,0.0189,0.003,3,1,3,0
51.34,USD,FR,US,1,7,0.0824,0.0321,1,1,2,0
20.82,EUR,BR,US,1,6,0.0521,0.0965,2,1,0,0
15.36,USD,IN,NG,1,7,0.0634,0.0001,2,1,2,0
79.69,GBP,FR,CA,1,6,0.0947,0.0077,0,2,1,0
30.11,USD,CN,IN,1,4,0.1392,0.0112,0,0,0,0
43.64,EUR,FR,GB,1,3,0.103,0.0283,3,0,2,0
255.09,CAD,DE,BR,1,5,0.3252,0.0218,2,0,1,0
39.29,GBP,NG,CN,1,4,0.0703,0.0131,1,1,3,0
11.43,USD,FR,CA,1,6,0.0178,0.0997,0,2,1,0
47.12,USD,GB,GB,0,6,0.0421,0.0561,1,0,0,0
26.19,EUR,CN,GB,1,10,0.0704,0.0118,3,1,3,0
70.98,CAD,FR,IN,1,10,0.118,0.0187,0,1,2,0
29.38,CAD,AU,FR,1,5,0.1207,0.0035,0,1,0,0
83.17,AUD,GB,BR,1,7,0.0721,0.0195,1,0,1,0
109.84,EUR,US,AU,1,4,0.1474,0.0335,3,1,0,0
79.32,GBP,IN,CN,1,7,0.0393,0.0118,2,2,5,0
17.39,AUD,FR,BR,1,3,0.0231,0.0036,2,1,1,0
18.38,EUR,AU,CN,1,8,0.0509,0.0214,3,1,0,0
75.58,CAD,AU,GB,1,3,0.0503,0.0047,6,1,0,0
15.95,USD,NG,CA,1,8,0.0436,0.027,3,2,0,0
19.6,AUD,CA,US,1,7,0.0079,0.0019,1,2,1,0
4.57,CAD,US,DE,1,8,0.0374,0.028,1,0,1,0
23.35,CAD,NG,GB,1,11,0.0032,0.0025,1,0,3,0
564.11,USD,CN,BR,1,10,0.0248,0.057,3,0,2,0
68.81,USD,FR,BR,1,6,0.2722,0.0289,3,1,4,0
55.34,GBP,NG,DE,1,6,0.0458,0.005,1,0,1,0
20.65,USD,CA,FR,1,11,0.0431,0.0065,5,1,2,0
100.78,GBP,BR,DE,1,13,0.0742,0.0207,3,1,3,0
31.78,USD,CA,AU,1,12,0.1722,0.0339,2,1,1,0
53.2,AUD,DE,CN,1,9,0.1608,0.0063,3,1,0,0
377.74,EUR,FR,GB,1,11,0.1674,0.0009,2,2,3,0
150.65,AUD,BR,CA,1,6,0.1401,0.004,3,3,5,0
51.68,AUD,IN,DE,1,6,0.0375,0.0045,1,1,3,0
46.9,AUD,GB,BR,1,10,0.0508,0.0024,0,0,4,1
71.79,AUD,BR,CN,1,11,0.0485,0.0,2,3,1,0
18.79,GBP,FR,NG,1,12,0.171,0.0142,2,0,1,0
48.01,CAD,CN,GB,1,13,0.034,0.0194,2,0,1,0
11.24,EUR,NG,NG,0,7,0.0274,0.0059,2,0,0,0
430.11,CAD,IN,IN,0,10,0.2732,0.055,3,0,0,1
10.55,CAD,FR,FR,0,6,0.0569,0.011,2,1,1,0
145.11,USD,US,NG,1,15,0.0328,0.0214,3,3,1,0
60.13,GBP,DE,US,1,11,0.0275,0.0029,1,0,3,0
30.59,USD,BR,CA,1,9,0.0484,0.055,3,3,1,0
97.35,USD,US,US,0,6,0.0711,0.0146,4,0,2,0
15.15,CAD,NG,FR,1,7,0.1193,0.007,0,1,1,1
137.84,USD,CA,NG,1,7,0.2607,0.0034,1,2,2,0
178.17,GBP,AU,FR,1,14,0.0899,0.0109,1,3,2,0
51.28,CAD,AU,IN,1,9,0.1045,0.0286,4,1,3,0
22.75,CAD,BR,FR,1,14,0.2391,0.0066,5,1,3,0
315.1,CAD,DE,US,1,12,0.096,0.0322,3,1,2,0
52.16,EUR,NG,CA,1,13,0.1527,0.0443,0,2,2,0
71.84,GBP,AU,CN,1,6,0.2338,0.0022,0,1,0,0
37.73,USD,US,BR,1,6,0.1286,0.0869,5,0,1,0
35.84,USD,CN,NG,1,10,0.0795,0.0111,1,0,1,0
12.72,USD,GB,DE,1,7,0.0361,0.013,1,1,1,0
38.27,AUD,CA,AU,1,14,0.0579,0.0236,2,1,2,0
258.78,USD,CA,CA,0,9,0.1127,0.0232,2,2,2,0
56.69,CAD,CN,AU,1,7,0.1764,0.0293,1,2,1,0
174.59,GBP,AU,FR,1,9,0.0752,0.0041,2,2,1,0
63.16,GBP,NG,IN,1,11,0.1187,0.0108,5,2,1,0
103.53,CAD,NG,IN,1,5,0.1124,0.0245,5,2,2,0
165.66,EUR,NG,IN,1,4,0.0352,0.035,5,1,0,0
81.4,EUR,US,NG,1,2,0.1116,0.004,1,0,3,0
225.36,AUD,BR,IN,1,11,0.0285,0.0058,3,0,4,0
80.82,AUD,FR,BR,1,4,0.0328,0.0024,2,3,1,0
188.18,EUR,BR,FR,1,10,0.0418,0.0002,4,1,0,0
31.71,CAD,BR,GB,1,3,0.1665,0.0019,3,1,0,0
9.23,CAD,US,BR,1,11,0.068,0.0053,0,2,2,1
81.0,USD,BR,CA,1,6,0.183,0.031,0,0,1,0
223.98,CAD,AU,NG,1,11,0.1223,0.009,1,0,0,0
45.19,USD,FR,NG,1,11,0.1293,0.0105,2,1,2,0
48.04,EUR,BR,FR,1,14,0.0894,0.0209,1,0,0,0
270.23,GBP,CN,CA,1,7,0.0615,0.0003,1,2,0,0
16.42,EUR,BR,BR,0,7,0.1062,0.0121,3,1,0,0
75.97,USD,DE,AU,1,8,0.0169,0.0142,1,3,2,0
12.28,CAD,CA,FR,1,5,0.0321,0.0027,0,0,2,0
39.84,USD,GB,CN,1,10,0.0195,0.0204,1,1,0,0
24.66,GBP,FR,IN,1,5,0.0307,0.0331,2,1,3,0
393.0,GBP,AU,CA,1,9,0.0261,0.0361,1,1,1,0
114.78,GBP,CN,AU,1,7,0.1926,0.0113,3,1,3,0
27.04,AUD,CA,DE,1,5,0.0469,0.0401,1,0,0,0
26.63,GBP,BR,IN,1,12,0.1589,0.0217,2,2,1,0
52.43,EUR,US,DE,1,5,0.0332,0.0277,2,0,5,1
56.97,AUD,US,FR,1,10,0.0393,0.0089,0,1,3,0
64.77,EUR,NG,CA,1,7,0.0802,0.0171,1,5,3,0
108.34,EUR,FR,AU,1,12,0.0215,0.0085,2,2,1,0
181.81,EUR,US,DE,1,13,0.0467,0.0779,0,1,2,0
198.29,GBP,US,IN,1,7,0.085,0.0283,5,0,2,0
42.16,AUD,BR,CA,1,10,0.0719,0.0032,1,2,4,0
8.53,GBP,BR,US,1,6,0.1713,0.0395,0,0,3,0
51.74,EUR,GB,CA,1,6,0.0384,0.045,0,1,1,0
85.16,GBP,GB,CN,1,7,0.0902,0.0111,2,0,0,0
245.01,GBP,DE,FR,1,7,0.0882,0.0077,2,0,1,0
64.24,USD,CA,BR,1,10,0.021,0.0091,1,0,3,0
183.33,EUR,FR,CN,1,6,0.0851,0.0563,0,0,0,0
65.6,EUR,CN,IN,1,8,0.0486,0.0305,2,2,0,0
32.19,GBP,FR,FR,0,8,0.0545,0.0023,7,1,2,0
19.81,AUD,CA,GB,1,8,0.007,0.0107,1,0,0,0
134.33,CAD,FR,FR,0,3,0.1938,0.0546,3,0,2,0
20.21,AUD,AU,DE,1,8,0.0862,0.0057,4,1,0,0
445.92,GBP,GB,CA,1,11,0.0301,0.0628,4,3,4,0
67.18,EUR,DE,NG,1,4,0.1747,0.0036,2,0,1,0
165.36,CAD,CN,CN,0,6,0.0834,0.0056,6,0,3,0
7.53,EUR,IN,CA,1,12,0.166,0.0004,3,1,1,0
53.82,USD,NG,CA,1,9,0.2779,0.0003,2,1,2,0
63.05,AUD,GB,FR,1,8,0.1797,0.0513,1,1,2,0
38.81,AUD,NG,NG,0,10,0.2048,0.0025,1,1,2,0
51.81,EUR,US,FR,1,9,0.0581,0.0142,2,0,1,0
21.4,CAD,FR,AU,1,9,0.1308,0.0308,2,2,0,0
64.65,CAD,BR,FR,1,11,0.0274,0.0351,2,1,0,1
79.79,AUD,AU,DE,1,3,0.1618,0.001,3,1,0,0
191.55,AUD,BR,CA,1,11,0.0046,0.053,1,1,1,0
481.76,AUD,AU,CN,1,11,0.1877,0.0095,2,1,2,0
79.55,EUR,CN,NG,1,6,0.0343,0.0011,0,0,0,0
76.81,AUD,CA,IN,1,14,0.0977,0.0188,4,2,2,0
49.76,EUR,GB,AU,1,7,0.0739,0.0152,1,1,3,0
78.94,USD,CN,CA,1,3,0.0751,0.0022,1,1,0,0
44.44,EUR,IN,GB,1,12,0.0991,0.0286,2,0,2,0
78.38,USD,GB,BR,1,9,0.1501,0.0014,3,2,3,1
166.0,USD,BR,FR,1,4,0.077,0.0095,3,1,2,1
32.48,AUD,FR,US,1,7,0.0397,0.0078,2,0,1,0
66.97,EUR,GB,GB,0,10,0.067,0.0092,4,2,1,0
35.35,GBP,FR,GB,1,6,0.1053,0.0033,0,2,1,0
60.59,CAD,GB,AU,1,12,0.0757,0.0362,0,0,1,0
23.2,GBP,IN,GB,1,8,0.0739,0.002,0,0,2,0
150.62,CAD,CA,US,1,9,0.093,0.0265,2,1,2,0
249.94,EUR,US,US,0,14,0.0399,0.0065,3,1,1,0
29.96,GBP,CA,FR,1,4,0.0068,0.0163,1,0,3,0
440.38,EUR,AU,GB,1,5,0.0247,0.0065,1,2,2,0
57.57,USD,CN,CN,0,9,0.0554,0.0293,2,1,2,0
30.48,AUD,NG,AU,1,15,0.1659,0.0012,2,1,1,0
22.08,CAD,DE,AU,1,9,0.0205,0.0063,3,0,0,0
49.5,AUD,FR,US,1,7,0.041,0.0262,1,0,5,0
27.98,CAD,NG,BR,1,8,0.054,0.0022,1,2,1,0
8.09,GBP,NG,BR,1,3,0.151,0.0103,1,4,1,0
44.13,USD,GB,AU,1,11,0.0204,0.0217,3,2,0,0
70.46,GBP,BR,BR,0,9,0.108,0.0026,8,1,0,1
175.58,GBP,AU,DE,1,12,0.1084,0.0004,2,1,3,0
191.82,USD,GB,BR,1,9,0.0085,0.006,2,3,4,0
24.96,GBP,BR,NG,1,7,0.0502,0.0221,5,2,0,0
71.14,EUR,BR,CA,1,7,0.0249,0.0079,3,0,1,0
120.49,USD,US,AU,1,6,0.1633,0.0059,1,1,4,0
101.46,CAD,CN,IN,1,10,0.0648,0.0354,3,4,2,0
129.39,GBP,BR,CN,1,6,0.0797,0.0294,2,0,1,1
55.18,AUD,US,AU,1,5,0.12,0.06,2,0,1,0
49.5,USD,IN,US,1,6,0.0358,0.0099,0,0,1,0
29.04,CAD,NG,AU,1,12,0.1882,0.0079,4,0,1,0
67.54,EUR,DE,IN,1,8,0.0492,0.0116,1,1,3,0
72.7,USD,GB,CN,1,9,0.0942,0.0108,2,0,2,0
51.35,GBP,NG,NG,0,9,0.0194,0.0015,2,1,1,0
40.83,EUR,BR,US,1,8,0.2772,0.0252,2,4,3,0
46.27,AUD,BR,AU,1,6,0.0408,0.0015,2,0,2,0
317.97,EUR,GB,NG,1,10,0.0266,0.0448,2,0,2,0
165.18,AUD,NG,NG,0,5,0.1527,0.0015,1,1,0,0
104.96,EUR,GB,DE,1,10,0.1595,0.0451,4,2,1,0
169.02,EUR,AU,DE,1,7,0.075,0.0012,3,0,2,0
28.82,GBP,GB,CA,1,6,0.0909,0.0174,2,0,0,0
138.69,AUD,NG,CA,1,8,0.0372,0.0105,2,1,0,1
158.61,CAD,FR,DE,1,15,0.1247,0.0062,0,1,2,0
246.34,EUR,FR,US,1,11,0.1062,0.037,2,1,0,0
241.18,GBP,IN,BR,1,5,0.1716,0.0109,1,2,0,0
6.18,USD,CA,IN,1,7,0.0891,0.0422,1,0,0,0
8.3,CAD,AU,AU,0,7,0.0513,0.0276,3,0,1,0
424.95,GBP,CA,FR,1,8,0.023,0.003,4,3,2,0
92.38,EUR,FR,US,1,5,0.0773,0.0079,2,1,3,0
63.67,EUR,DE,FR,1,11,0.0345,0.0031,0,0,0,0
17.34,EUR,BR,CA,1,5,0.0929,0.0632,3,0,1,0
28.71,AUD,US,FR,1,8,0.0978,0.0182,3,0,4,0
22.36,AUD,US,BR,1,13,0.1554,0.0071,2,0,1,0
14.92,AUD,CA,NG,1,8,0.018,0.0134,3,1,4,0
160.4,GBP,DE,US,1,2,0.0679,0.0355,3,1,0,0
521.87,AUD,CN,FR,1,10,0.2293,0.0033,1,2,3,0
61.24,EUR,US,GB,1,7,0.0182,0.0207,2,1,1,1
243.87,CAD,IN,DE,1,5,0.0434,0.0098,1,2,2,0
157.4,AUD,FR,GB,1,9,0.0364,0.0007,2,4,0,0
11.46,CAD,BR,NG,1,15,0.0629,0.0387,1,2,1,0
14.64,USD,CA,AU,1,13,0.1558,0.0019,3,3,1,0
37.76,USD,IN,NG,1,8,0.1201,0.0481,2,0,1,0
9.6,USD,BR,AU,1,11,0.0576,0.0101,3,0,2,0
55.14,AUD,IN,DE,1,6,0.2132,0.0031,3,1,3,1
207.7,GBP,DE,CA,1,8,0.1273,0.0019,1,0,1,0
69.91,AUD,DE,DE,0,5,0.042,0.0044,0,0,3,0
180.45,GBP,AU,IN,1,14,0.173,0.003,3,1,1,0
20.22,GBP,IN,US,1,8,0.1498,0.0685,2,2,1,1
33.41,AUD,GB,CA,1,9,0.0157,0.0209,2,1,1,0
71.62,CAD,NG,NG,0,13,0.13,0.0023,5,0,3,0
42.69,EUR,FR,IN,1,11,0.028,0.0075,0,0,2,0
42.88,AUD,AU,IN,1,7,0.0105,0.0031,2,0,1,0
99.9,EUR,CA,BR,1,6,0.2795,0.0046,1,1,1,0
24.17,AUD,FR,US,1,13,0.0326,0.0404,4,1,0,0
91.52,USD,AU,US,1,4,0.0845,0.0499,1,0,1,0
105.98,EUR,DE,BR,1,11,0.1604,0.0107,3,1,2,0
34.6,GBP,DE,DE,0,5,0.0673,0.0118,1,0,0,0
57.42,GBP,IN,FR,1,12,0.0033,0.011,3,1,0,0
206.96,CAD,GB,NG,1,7,0.0512,0.0544,4,0,4,0
107.42,CAD,GB,DE,1,6,0.1177,0.0029,0,0,1,0
61.59,USD,FR,US,1,8,0.1058,0.0449,1,1,4,0
30.79,AUD,CA,AU,1,6,0.2041,0.0118,1,2,1,0
59.92,AUD,AU,GB,1,6,0.0581,0.0365,2,0,1,0
151.25,EUR,CA,BR,1,10,0.0492,0.0276,1,0,1,0
224.9,GBP,CN,US,1,10,0.0609,0.007,0,1,2,0
57.1,GBP,DE,BR,1,11,0.0852,0.0135,1,2,2,0
44.03,USD,DE,IN,1,4,0.0519,0.0199,1,1,1,0
5.59,GBP,CN,CA,1,6,0.2214,0.0413,0,0,1,0
30.13,GBP,NG,CN,1,10,0.1167,0.011,1,1,4,0
15.89,AUD,NG,GB,1,7,0.0239,0.0194,0,0,1,0
497.74,CAD,IN,IN,0,6,0.1074,0.0999,3,1,1,0
45.9,GBP,IN,FR,1,8,0.1062,0.0098,0,0,1,0
69.01,USD,DE,BR,1,8,0.1692,0.0336,3,3,1,1
11.04,AUD,FR,IN,1,7,0.0743,0.0063,4,1,2,0
201.9,GBP,FR,NG,1,8,0.0638,0.0025,2,0,3,1
48.91,EUR,FR,US,1,7,0.0558,0.0272,4,1,2,0
33.88,CAD,NG,IN,1,13,0.0473,0.0005,2,2,3,0
27.23,EUR,GB,CN,1,8,0.1193,0.0498,4,1,0,0
90.26,GBP,BR,IN,1,4,0.0053,0.0629,5,0,1,0
24.94,GBP,CA,FR,1,8,0.0452,0.0083,2,0,3,1
32.45,EUR,IN,CA,1,6,0.0539,0.0001,3,4,3,0
16.19,USD,FR,GB,1,5,0.0486,0.0239,0,0,0,0
7.55,USD,AU,NG,1,5,0.0892,0.0453,2,0,3,0
13.98,CAD,CN,AU,1,9,0.0608,0.0082,5,4,2,0
36.64,EUR,NG,AU,1,7,0.1194,0.0042,0,0,1,0
26.77,USD,BR,CA,1,6,0.1067,0.0067,0,0,3,0
113.24,GBP,CA,US,1,7,0.1718,0.0415,2,2,0,0
67.13,GBP,BR,GB,1,8,0.0417,0.0104,2,1,1,0
13.17,USD,DE,CN,1,7,0.0495,0.0134,2,0,2,0
88.55,AUD,US,CA,1,8,0.1351,0.0401,1,1,4,0
89.79,CAD,IN,FR,1,6,0.0473,0.0405,3,3,0,0
79.8,EUR,CA,IN,1,11,0.1505,0.0072,2,1,0,0
342.84,GBP,BR,US,1,6,0.0206,0.0152,2,0,1,0
75.51,EUR,CN,NG,1,15,0.0064,0.0585,2,1,3,0
34.75,USD,CN,FR,1,6,0.0807,0.0026,0,1,0,0
625.72,EUR,BR,IN,1,6,0.1474,0.0127,2,1,0,0
42.24,CAD,GB,BR,1,9,0.1434,0.0227,0,1,3,0
19.73,CAD,AU,IN,1,9,0.1954,0.0407,5,0,2,0
94.63,USD,NG,IN,1,2,0.1127,0.0077,0,0,3,0
287.85,GBP,GB,BR,1,10,0.1032,0.0048,1,1,4,0
22.88,GBP,US,NG,1,4,0.1024,0.0023,1,1,3,0
65.19,USD,BR,DE,1,11,0.1723,0.0367,2,1,1,1
62.47,AUD,CN,FR,1,5,0.1301,0.0592,3,1,0,0
14.37,GBP,CN,DE,1,7,0.1961,0.0604,2,2,1,0
25.09,GBP,DE,GB,1,10,0.0243,0.001,1,0,2,0
109.06,CAD,DE,BR,1,9,0.1523,0.0641,2,0,0,1
14.29,USD,BR,CA,1,14,0.0455,0.025,3,0,0,1
27.86,EUR,BR,DE,1,13,0.1494,0.0023,3,1,1,1
272.62,AUD,FR,US,1,13,0.0137,0.0172,3,1,1,1
675.4,GBP,FR,AU,1,4,0.1843,0.0008,1,0,1,1
16.46,AUD,GB,NG,1,7,0.1566,0.0184,3,3,3,0
12.85,AUD,US,CN,1,10,0.1855,0.0036,2,0,1,0
15.03,EUR,BR,CN,1,8,0.0121,0.0059,0,6,3,0
138.26,AUD,GB,FR,1,11,0.0989,0.0117,3,2,1,0
21.16,AUD,FR,US,1,7,0.0545,0.0371,3,1,1,0
58.03,EUR,US,AU,1,10,0.1785,0.0226,3,0,3,0
38.89,EUR,BR,DE,1,6,0.1056,0.0263,2,1,0,0
38.96,CAD,CA,US,1,11,0.092,0.0876,4,0,0,0
103.04,CAD,IN,BR,1,9,0.0849,0.0001,0,1,0,0
38.2,GBP,US,GB,1,9,0.1484,0.0328,1,4,3,0
37.97,CAD,NG,DE,1,8,0.0822,0.0242,1,2,2,0
69.27,AUD,CA,CN,1,7,0.0877,0.0142,1,1,0,0
146.5,CAD,BR,GB,1,11,0.0665,0.0393,4,1,1,0
12.09,GBP,DE,US,1,7,0.0583,0.0423,2,0,4,0
120.82,AUD,AU,US,1,16,0.0524,0.0149,3,2,1,0
14.43,EUR,FR,GB,1,6,0.0202,0.0068,1,0,1,0
47.0,USD,GB,CA,1,6,0.1184,0.0755,2,0,3,0
33.84,CAD,US,FR,1,6,0.0683,0.0379,1,0,2,0
115.38,AUD,GB,GB,0,8,0.046,0.0564,2,0,2,0
35.16,CAD,NG,IN,1,7,0.2329,0.0003,1,1,2,0
19.75,GBP,DE,US,1,10,0.0431,0.0303,0,1,1,0
39.65,EUR,GB,DE,1,5,0.0591,0.0187,0,1,2,0
93.96,EUR,AU,DE,1,5,0.0351,0.0297,3,4,1,0
186.94,EUR,BR,GB,1,6,0.0499,0.0004,2,3,4,0
